"","gene_origin","gene_destination","effect","pvalue","anti.pvalue","p.adj","anti.p.adj"
"42","EEF1A1","EIF4A1","1",0.263867980383549,2.70247624459564e-06,0.54403184554138,5.82278214970322e-05
"43","EEF1A1","PFN1","1",0.945586900532124,8.13974329225094e-19,0.981800456414466,7.85033019741535e-17
"44","EEF1A1","SLC25A3","1",0.402063308876456,0.000368094814753044,0.68113846377312,0.00422787163410112
"45","EEF1A1","CFL1","1",0.173728519027819,0.0378624031380146,0.43208124503194,0.16514857248139
"46","EEF1A1","ATP5F1E","1",0.698204208713891,0.439126606243307,0.87560139775967,0.708291282063799
"47","EEF1A1","EIF5A","1",0.765897114639261,0.0148401202169785,0.909387866199274,0.0827994218901391
"48","EEF1A1","CLIC1","1",0.658382907405998,0.239637382723461,0.85532062120993,0.520027505581385
"49","EEF1A1","CCT5","1",0.58816780667321,2.0591910964798e-07,0.817081335147123,5.7392867441336e-06
"50","EEF1A1","NDUFC2","1",0.413625435675981,0.245114248091046,0.689630280974126,0.526000206340107
"51","EEF1A1","HSP90B1","1",0.803893408110482,0.000145080927196878,0.925483002246256,0.00195891491921829
"52","EEF1A1","ATP5F1B","1",0.0262894438138301,5.34549336184977e-43,0.127380112131445,1.47632807575451e-40
"53","EEF1A1","TOMM20","1",0.17475455065248,8.10913894206752e-23,0.433568252251722,1.04832187685111e-20
"54","EEF1A1","SUB1","1",0.143102284381971,0.933028345078588,0.384900168173907,0.976641765946688
"55","EEF1A1","PRAME","1",0.541185276275781,0.139212896970156,0.786064341515451,0.378459759279941
"56","EEF1A1","NME1","1",0.68821652346915,0.126932830078793,0.870985960549585,0.357057349795717
"57","EEF1A1","HSPA5","1",0.419468027511048,2.65383724974911e-06,0.694843984503033,5.73833278629025e-05
"58","EEF1A1","PTGES3","1",0.107317306036787,0.042937023260991,0.326600753442673,0.180418639926543
