"","parent","child","pvalue"
"7169","CFL1","HIST1H1E",0.418200889609479
"7170","CFL1","TUBA1C",0.628289400037092
"7171","CFL1","SLC25A3",0.89989857066413
"7172","CFL1","CFL1",1.30167329630256e-26
"7173","CFL1","ATP5F1E",0.0315207168867357
"7174","CFL1","COX4I1",0.938688806649345
"7175","CFL1","EIF5A",0.628054052057532
"7176","CFL1","HMGN1",0.167978003388071
"7177","CFL1","CLIC1",0.338692481189082
"7178","CFL1","STMN1",0.425967813065868
"7179","CFL1","CCT5",0.0808675086477202
"7180","CFL1","NDUFC2",0.561090324281217
"7181","CFL1","HSP90B1",0.242611184216568
"7182","CFL1","UBE2S",0.341763338191286
"7183","CFL1","ATP5F1B",0.183839495757155
"7184","CFL1","TOMM20",0.413886650796297
"7185","CFL1","SUB1",0.712799020731168
"7186","CFL1","CCT3",0.298838531561141
"7187","CFL1","HNRNPC",0.519581135985534
"7188","CFL1","PRAME",0.833082089050941
"7189","CFL1","CENPF",0.550096027539365
"7190","CFL1","SFPQ",0.420668319079029
"7191","CFL1","NME1",0.62721572932925
"7192","CFL1","ATP5F1D",0.695480611333317
"7193","CFL1","HSPA5",0.718371332301291
"7194","CFL1","PTGES3",0.782911719365945
"7195","CFL1","NASP",0.043353523104507
"7196","CFL1","ATP5PF",0.794581342988726
"7197","CFL1","LDHA",0.144122247381163
"7198","CFL1","CCT8",0.00959989909663693
"7199","CFL1","CALR",0.98503397256277
"7200","CFL1","GPX4",0.893521960220586
"7201","ATP5F1E","EEF1A1",0.439126606243307
"7202","ATP5F1E","FTL",0.448727623361556
"7203","ATP5F1E","NPM1",0.538847924729058
"7204","ATP5F1E","FTH1",0.886078211140097
"7205","ATP5F1E","YBX1",0.666402420017625
"7206","ATP5F1E","HBG2",0.034948079163877
"7207","ATP5F1E","RACK1",0.133200082694515
"7208","ATP5F1E","PTMA",0.638396813249011
"7209","ATP5F1E","TPT1",0.367633540661258
"7210","ATP5F1E","HSP90AB1",0.627854504329373
"7211","ATP5F1E","HBZ",0.240697733082938
"7212","ATP5F1E","RANBP1",0.0551805351892774
"7213","ATP5F1E","GAPDH",0.609152463315027
"7214","ATP5F1E","HIST1H4C",0.14288477442324
"7215","ATP5F1E","GSTP1",0.326808013327152
"7216","ATP5F1E","ACTB",0.450107905129547
"7217","ATP5F1E","TUBA1B",0.0912310422769927
"7218","ATP5F1E","GP1BB",0.832818821515486
"7219","ATP5F1E","UQCRH",0.912870560312631
"7220","ATP5F1E","H3F3A",0.683142933846496
"7221","ATP5F1E","NCL",0.0970352182944184
"7222","ATP5F1E","UBA52",0.00187962594049794
"7223","ATP5F1E","NACA",0.40456400816219
"7224","ATP5F1E","HSPD1",0.70843511413922
"7225","ATP5F1E","HSP90AA1",0.895520495767127
"7226","ATP5F1E","HIST1H1C",0.969557941498076
"7227","ATP5F1E","EEF1G",0.00842762395121839
"7228","ATP5F1E","EEF1B2",0.137906531672233
"7229","ATP5F1E","EEF2",0.776601244026046
"7230","ATP5F1E","APOE",0.477208659680652
"7231","ATP5F1E","FAU",0.74842707805289
"7232","ATP5F1E","PRDX1",0.894123771600788
"7233","ATP5F1E","HMGB1",0.399585875615356
"7234","ATP5F1E","VIM",0.745769778343178
"7235","ATP5F1E","SET",0.213662968242768
"7236","ATP5F1E","H2AFZ",0.829541061861253
"7237","ATP5F1E","TUBB",0.221507140178721
"7238","ATP5F1E","RAN",0.568192121742953
"7239","ATP5F1E","HNRNPA2B1",0.814792578411257
"7240","ATP5F1E","CHCHD2",0.609163237190873
"7241","ATP5F1E","PPIA",0.0428938110131895
"7242","ATP5F1E","OAZ1",0.760755284205756
"7243","ATP5F1E","ENO1",0.024765768674125
"7244","ATP5F1E","BTF3",0.903504619772563
"7245","ATP5F1E","HSPA8",0.165573545319761
"7246","ATP5F1E","ACTG1",0.231305985271214
"7247","ATP5F1E","MIF",0.382456580379497
"7248","ATP5F1E","TMSB4X",0.218944000773424
"7249","ATP5F1E","HNRNPA1",0.180433814805936
"7250","ATP5F1E","EIF1",0.637893680613819
"7251","ATP5F1E","HINT1",0.648846416898136
"7252","ATP5F1E","HMGA1",0.0458751138572799
"7253","ATP5F1E","ANP32B",0.745242982497637
"7254","ATP5F1E","HSPE1",0.0680055289679487
"7255","ATP5F1E","ATP5MC3",0.595923410967427
"7256","ATP5F1E","SERBP1",0.589274016608155
"7257","ATP5F1E","H3F3B",0.799268581375978
"7258","ATP5F1E","PABPC1",0.701432479886251
"7259","ATP5F1E","HNRNPU",0.378953150024299
"7260","ATP5F1E","HBG1",0.0320313284266396
"7261","ATP5F1E","UBE2L3",0.885527141216855
"7262","ATP5F1E","PA2G4",0.165015937504762
"7263","ATP5F1E","NDUFS5",0.30348805653856
"7264","ATP5F1E","APOC1",0.153392166487777
"7265","ATP5F1E","EIF4A1",0.308197761248829
"7266","ATP5F1E","PFN1",0.363362076163494
"7267","ATP5F1E","SDF2L1",0.554370897615723
"7268","ATP5F1E","LDHB",0.858876595761495
"7269","ATP5F1E","HIST1H1E",0.814504982475206
"7270","ATP5F1E","TUBA1C",0.857323601277256
"7271","ATP5F1E","SLC25A3",0.0587002078048194
"7272","ATP5F1E","CFL1",0.133438825358582
"7273","ATP5F1E","ATP5F1E",0.000605615838937491
"7274","ATP5F1E","COX4I1",0.427570641785606
"7275","ATP5F1E","EIF5A",0.534620588481448
"7276","ATP5F1E","HMGN1",0.515157119060009
"7277","ATP5F1E","CLIC1",0.888671237169732
"7278","ATP5F1E","STMN1",0.0320593872986672
"7279","ATP5F1E","CCT5",0.797643384836216
"7280","ATP5F1E","NDUFC2",0.59174574258828
"7281","ATP5F1E","HSP90B1",0.108341996780441
"7282","ATP5F1E","UBE2S",0.496321463239046
"7283","ATP5F1E","ATP5F1B",0.943452169851803
"7284","ATP5F1E","TOMM20",0.83427994395588
"7285","ATP5F1E","SUB1",0.9739483616265
"7286","ATP5F1E","CCT3",0.720849921673406
"7287","ATP5F1E","HNRNPC",0.0920689627477732
"7288","ATP5F1E","PRAME",0.340697387002633
"7289","ATP5F1E","CENPF",0.222148898978253
"7290","ATP5F1E","SFPQ",0.498820785152556
"7291","ATP5F1E","NME1",0.802864923299222
"7292","ATP5F1E","ATP5F1D",0.783543016544826
"7293","ATP5F1E","HSPA5",0.570578593386619
"7294","ATP5F1E","PTGES3",0.522001257080613
"7295","ATP5F1E","NASP",0.407933196235938
"7296","ATP5F1E","ATP5PF",0.0872010730195058
"7297","ATP5F1E","LDHA",0.946079163444074
"7298","ATP5F1E","CCT8",0.439083684757666
"7299","ATP5F1E","CALR",0.690442985445424
"7300","ATP5F1E","GPX4",0.659499214624193
"7301","COX4I1","EEF1A1",0.0692717108889697
"7302","COX4I1","FTL",0.737397364534939
"7303","COX4I1","NPM1",0.245137633021437
"7304","COX4I1","FTH1",0.604039337354319
"7305","COX4I1","YBX1",0.000650463403360291
"7306","COX4I1","HBG2",0.198761937274564
"7307","COX4I1","RACK1",0.000837964519902534
"7308","COX4I1","PTMA",0.580037914483733
"7309","COX4I1","TPT1",0.000225362495933403
"7310","COX4I1","HSP90AB1",0.164265349979655
"7311","COX4I1","HBZ",0.0376325332670425
"7312","COX4I1","RANBP1",0.246493526613541
"7313","COX4I1","GAPDH",0.508964486758016
"7314","COX4I1","HIST1H4C",0.885831465352905
"7315","COX4I1","GSTP1",0.00297098311447072
"7316","COX4I1","ACTB",0.98936712480014
"7317","COX4I1","TUBA1B",0.127038184419586
"7318","COX4I1","GP1BB",0.0183827787493442
"7319","COX4I1","UQCRH",0.783569573779284
"7320","COX4I1","H3F3A",0.483796649671179
"7321","COX4I1","NCL",0.000748086566948195
"7322","COX4I1","UBA52",0.00591130872715665
"7323","COX4I1","NACA",0.0301833135353521
"7324","COX4I1","HSPD1",0.218410562175325
"7325","COX4I1","HSP90AA1",0.499239077549555
"7326","COX4I1","HIST1H1C",0.000123322940949524
"7327","COX4I1","EEF1G",0.0946192089714111
"7328","COX4I1","EEF1B2",0.000274362803086804
"7329","COX4I1","EEF2",0.616686597348308
"7330","COX4I1","APOE",0.528759566614314
"7331","COX4I1","FAU",0.0046975892093942
"7332","COX4I1","PRDX1",0.231855161797055
"7333","COX4I1","HMGB1",0.0215189448952343
"7334","COX4I1","VIM",0.000420526675234206
"7335","COX4I1","SET",0.000227456572251552
"7336","COX4I1","H2AFZ",0.897556324882288
"7337","COX4I1","TUBB",0.22302826727368
"7338","COX4I1","RAN",0.746091000170219
"7339","COX4I1","HNRNPA2B1",0.142581583783646
"7340","COX4I1","CHCHD2",0.772218011509244
"7341","COX4I1","PPIA",0.00196203232046034
"7342","COX4I1","OAZ1",0.0831016872063951
"7343","COX4I1","ENO1",0.0040362906270986
"7344","COX4I1","BTF3",0.0681895208257898
"7345","COX4I1","HSPA8",0.439444914868851
"7346","COX4I1","ACTG1",0.119021270918178
"7347","COX4I1","MIF",0.00912882024303388
"7348","COX4I1","TMSB4X",0.825286520366788
"7349","COX4I1","HNRNPA1",0.0765725211600079
"7350","COX4I1","EIF1",0.708867304594918
"7351","COX4I1","HINT1",0.12004844141699
"7352","COX4I1","HMGA1",0.549097014612537
"7353","COX4I1","ANP32B",0.809006652705455
"7354","COX4I1","HSPE1",0.0429948148030627
"7355","COX4I1","ATP5MC3",0.078345147079798
"7356","COX4I1","SERBP1",0.0802397062878099
"7357","COX4I1","H3F3B",0.68435826614096
"7358","COX4I1","PABPC1",0.120606810390826
"7359","COX4I1","HNRNPU",0.155316142577356
"7360","COX4I1","HBG1",0.804369866969393
"7361","COX4I1","UBE2L3",0.74254370115073
"7362","COX4I1","PA2G4",0.394038474066302
"7363","COX4I1","NDUFS5",0.840219689136247
"7364","COX4I1","APOC1",0.0285835203712071
"7365","COX4I1","EIF4A1",0.799359268730362
"7366","COX4I1","PFN1",0.773047206625522
"7367","COX4I1","SDF2L1",0.389079126677805
"7368","COX4I1","LDHB",0.102120036769223
"7369","COX4I1","HIST1H1E",0.954785692768248
"7370","COX4I1","TUBA1C",0.509491570680757
"7371","COX4I1","SLC25A3",0.385111541254435
"7372","COX4I1","CFL1",0.260479173688415
"7373","COX4I1","ATP5F1E",0.249773534275176
"7374","COX4I1","COX4I1",5.78833437457872e-263
"7375","COX4I1","EIF5A",0.943079902967341
"7376","COX4I1","HMGN1",0.545626946994681
"7377","COX4I1","CLIC1",0.0470560659272884
"7378","COX4I1","STMN1",0.612748371236791
"7379","COX4I1","CCT5",0.241436866263376
"7380","COX4I1","NDUFC2",0.0110521964126858
"7381","COX4I1","HSP90B1",0.0147086653091512
"7382","COX4I1","UBE2S",0.277480024710361
"7383","COX4I1","ATP5F1B",0.0397749199228744
"7384","COX4I1","TOMM20",0.105082432767533
"7385","COX4I1","SUB1",0.313244669125851
"7386","COX4I1","CCT3",0.00262883462556128
"7387","COX4I1","HNRNPC",0.00064456228942771
"7388","COX4I1","PRAME",0.598627630611411
"7389","COX4I1","CENPF",0.355471584747554
"7390","COX4I1","SFPQ",0.628214729995924
"7391","COX4I1","NME1",0.643877615686678
"7392","COX4I1","ATP5F1D",0.92673074907046
"7393","COX4I1","HSPA5",0.507084243551238
"7394","COX4I1","PTGES3",0.0480483122787681
"7395","COX4I1","NASP",0.747023225533192
"7396","COX4I1","ATP5PF",0.26714296903537
"7397","COX4I1","LDHA",0.370827859876297
"7398","COX4I1","CCT8",0.110143959455452
"7399","COX4I1","CALR",0.593373724724433
"7400","COX4I1","GPX4",0.939756958431351
"7401","EIF5A","EEF1A1",0.0148401202169785
"7402","EIF5A","FTL",5.31315325712916e-24
"7403","EIF5A","NPM1",0.0303625849034031
"7404","EIF5A","FTH1",6.05821909304216e-20
"7405","EIF5A","YBX1",7.6594031140995e-12
"7406","EIF5A","HBG2",0.00013518412930113
"7407","EIF5A","RACK1",0.00222497357838728
"7408","EIF5A","PTMA",0.103966264682231
"7409","EIF5A","TPT1",2.20679067681513e-18
"7410","EIF5A","HSP90AB1",5.61370891970665e-11
"7411","EIF5A","HBZ",0.0205099829736239
"7412","EIF5A","RANBP1",0.0670728229787665
"7413","EIF5A","GAPDH",0.290413840343544
"7414","EIF5A","HIST1H4C",0.87530472893005
"7415","EIF5A","GSTP1",0.00305774375576997
"7416","EIF5A","ACTB",0.165613775557264
"7417","EIF5A","TUBA1B",0.00043968785606804
"7418","EIF5A","GP1BB",0.812022524187161
"7419","EIF5A","UQCRH",1.0352145604278e-18
"7420","EIF5A","H3F3A",0.30637658131267
"7421","EIF5A","NCL",0.000336968611053048
"7422","EIF5A","UBA52",2.80234749391813e-09
"7423","EIF5A","NACA",1.42847701523977e-11
"7424","EIF5A","HSPD1",0.00010019785516428
"7425","EIF5A","HSP90AA1",8.24922396312537e-05
"7426","EIF5A","HIST1H1C",0.601188234582579
"7427","EIF5A","EEF1G",0.416556963376985
"7428","EIF5A","EEF1B2",1.06333951248668e-05
"7429","EIF5A","EEF2",0.269797823005531
"7430","EIF5A","APOE",0.804903493109614
"7431","EIF5A","FAU",0.0870867973704117
"7432","EIF5A","PRDX1",0.00511030603595942
"7433","EIF5A","HMGB1",0.134809304577689
"7434","EIF5A","VIM",0.702766761782782
"7435","EIF5A","SET",0.0418359417454771
"7436","EIF5A","H2AFZ",0.00126369486193313
"7437","EIF5A","TUBB",0.252029980748524
"7438","EIF5A","RAN",4.76493063186934e-05
"7439","EIF5A","HNRNPA2B1",0.754485857911789
"7440","EIF5A","CHCHD2",0.746420482972105
"7441","EIF5A","PPIA",0.253024311205842
"7442","EIF5A","OAZ1",0.943538349268654
"7443","EIF5A","ENO1",0.363215402650859
"7444","EIF5A","BTF3",0.0881992765250588
"7445","EIF5A","HSPA8",0.888499746202387
"7446","EIF5A","ACTG1",0.110331844496569
"7447","EIF5A","MIF",0.185032795805314
"7448","EIF5A","TMSB4X",0.281104857533827
"7449","EIF5A","HNRNPA1",0.00228704291137692
"7450","EIF5A","EIF1",8.79374801853324e-09
"7451","EIF5A","HINT1",7.1543086787758e-11
"7452","EIF5A","HMGA1",0.151637741012052
"7453","EIF5A","ANP32B",0.080593884212604
"7454","EIF5A","HSPE1",0.00884587478047241
"7455","EIF5A","ATP5MC3",0.0253808277464406
"7456","EIF5A","SERBP1",0.0977231814257355
"7457","EIF5A","H3F3B",0.421424637756477
"7458","EIF5A","PABPC1",4.45371075596354e-08
"7459","EIF5A","HNRNPU",0.351175320522213
"7460","EIF5A","HBG1",0.00350722770706342
"7461","EIF5A","UBE2L3",0.000214938374771431
"7462","EIF5A","PA2G4",0.00381482246434347
"7463","EIF5A","NDUFS5",0.969695145080257
"7464","EIF5A","APOC1",0.000147893149469465
"7465","EIF5A","EIF4A1",0.207676442323599
"7466","EIF5A","PFN1",0.011543046917186
"7467","EIF5A","SDF2L1",0.0033136932664366
"7468","EIF5A","LDHB",0.890130354746648
"7469","EIF5A","HIST1H1E",0.0394776497563643
"7470","EIF5A","TUBA1C",0.440505449271291
"7471","EIF5A","SLC25A3",0.000178336704926465
"7472","EIF5A","CFL1",0.000244103313088201
"7473","EIF5A","ATP5F1E",0.000258194787449803
"7474","EIF5A","COX4I1",3.80143545643192e-08
"7475","EIF5A","EIF5A",6.26693147113088e-98
"7476","EIF5A","HMGN1",0.337716947098652
"7477","EIF5A","CLIC1",0.171114026372333
"7478","EIF5A","STMN1",0.00687529086765194
"7479","EIF5A","CCT5",0.364055708077246
"7480","EIF5A","NDUFC2",0.340182831930424
"7481","EIF5A","HSP90B1",0.029840953993677
"7482","EIF5A","UBE2S",0.00109124497353343
"7483","EIF5A","ATP5F1B",0.841368810137718
"7484","EIF5A","TOMM20",0.143991248115219
"7485","EIF5A","SUB1",0.00318034116353753
"7486","EIF5A","CCT3",0.105682765196059
"7487","EIF5A","HNRNPC",0.201717865767023
"7488","EIF5A","PRAME",0.000548827686423017
"7489","EIF5A","CENPF",0.0698556620010723
"7490","EIF5A","SFPQ",0.0033166860738664
"7491","EIF5A","NME1",0.872263351432325
"7492","EIF5A","ATP5F1D",0.331053676195394
"7493","EIF5A","HSPA5",8.89986467302478e-06
"7494","EIF5A","PTGES3",0.145081943875839
"7495","EIF5A","NASP",0.0138346237208957
"7496","EIF5A","ATP5PF",0.000357312136015069
"7497","EIF5A","LDHA",0.0668087836463381
"7498","EIF5A","CCT8",0.266003329647774
"7499","EIF5A","CALR",0.0684656640560745
"7500","EIF5A","GPX4",0.00188699658592404
"7501","HMGN1","EEF1A1",0.577715488470138
"7502","HMGN1","FTL",0.472772782327695
"7503","HMGN1","NPM1",0.772352105414082
"7504","HMGN1","FTH1",0.377585915540436
"7505","HMGN1","YBX1",0.190454553200667
"7506","HMGN1","HBG2",0.215324510111325
"7507","HMGN1","RACK1",0.76677949320179
"7508","HMGN1","PTMA",0.738987420038616
"7509","HMGN1","TPT1",0.13169469970462
"7510","HMGN1","HSP90AB1",0.0157251338632475
"7511","HMGN1","HBZ",0.324789939326556
"7512","HMGN1","RANBP1",0.117531950056169
"7513","HMGN1","GAPDH",0.137713566229701
"7514","HMGN1","HIST1H4C",0.0421035078363654
"7515","HMGN1","GSTP1",3.75258480852053e-05
"7516","HMGN1","ACTB",0.0704279118053806
"7517","HMGN1","TUBA1B",0.865736102659341
"7518","HMGN1","GP1BB",0.1266222295877
"7519","HMGN1","UQCRH",0.63225959238537
"7520","HMGN1","H3F3A",0.207467598699775
"7521","HMGN1","NCL",0.659358818478871
"7522","HMGN1","UBA52",0.00592534447854457
"7523","HMGN1","NACA",0.0433910605546534
"7524","HMGN1","HSPD1",0.916471241456756
"7525","HMGN1","HSP90AA1",0.847461970143392
"7526","HMGN1","HIST1H1C",0.559150288678517
"7527","HMGN1","EEF1G",0.350849473368853
"7528","HMGN1","EEF1B2",0.44776705175529
"7529","HMGN1","EEF2",0.30306844885687
"7530","HMGN1","APOE",0.530225147248847
"7531","HMGN1","FAU",0.93414542016992
"7532","HMGN1","PRDX1",0.351094287074834
"7533","HMGN1","HMGB1",0.991131238833467
"7534","HMGN1","VIM",0.726537373765466
"7535","HMGN1","SET",0.905181883310844
"7536","HMGN1","H2AFZ",0.103810113606134
"7537","HMGN1","TUBB",0.385337764734722
"7538","HMGN1","RAN",0.777243435241343
"7539","HMGN1","HNRNPA2B1",0.773177610163204
"7540","HMGN1","CHCHD2",0.137376534174021
"7541","HMGN1","PPIA",0.0271697479014427
"7542","HMGN1","OAZ1",0.470750950812125
"7543","HMGN1","ENO1",0.607700918939562
"7544","HMGN1","BTF3",0.547350918210792
"7545","HMGN1","HSPA8",0.426657071136356
"7546","HMGN1","ACTG1",0.0304150212768581
"7547","HMGN1","MIF",0.430095671948287
"7548","HMGN1","TMSB4X",0.306540232670934
"7549","HMGN1","HNRNPA1",0.496480084684098
"7550","HMGN1","EIF1",0.654351326719296
"7551","HMGN1","HINT1",0.657924001130916
"7552","HMGN1","HMGA1",0.952457830826245
"7553","HMGN1","ANP32B",0.0059723545517412
"7554","HMGN1","HSPE1",0.404155669270849
"7555","HMGN1","ATP5MC3",0.165365679952814
"7556","HMGN1","SERBP1",0.650270578372791
"7557","HMGN1","H3F3B",0.599427144568332
"7558","HMGN1","PABPC1",0.640708402791459
"7559","HMGN1","HNRNPU",0.761252553316469
"7560","HMGN1","HBG1",0.871623581548618
"7561","HMGN1","UBE2L3",0.254777920125075
"7562","HMGN1","PA2G4",0.703881195326247
"7563","HMGN1","NDUFS5",0.345839151577197
"7564","HMGN1","APOC1",0.00371240740516212
"7565","HMGN1","EIF4A1",0.0984460654423157
"7566","HMGN1","PFN1",0.542559237088214
"7567","HMGN1","SDF2L1",0.324835461309766
"7568","HMGN1","LDHB",0.917258161574022
"7569","HMGN1","HIST1H1E",0.107965696087189
"7570","HMGN1","TUBA1C",0.691782754674721
"7571","HMGN1","SLC25A3",0.260624531578263
"7572","HMGN1","CFL1",0.97248668429786
"7573","HMGN1","ATP5F1E",0.444613678264676
"7574","HMGN1","COX4I1",0.0472176437811369
"7575","HMGN1","EIF5A",0.891743881373893
"7576","HMGN1","HMGN1",6.05506946245798e-276
"7577","HMGN1","CLIC1",0.867799182557689
"7578","HMGN1","STMN1",0.856647557538466
"7579","HMGN1","CCT5",0.149616595979515
"7580","HMGN1","NDUFC2",0.522199773951679
"7581","HMGN1","HSP90B1",0.291403419596208
"7582","HMGN1","UBE2S",0.998818490009853
"7583","HMGN1","ATP5F1B",0.566865145536149
"7584","HMGN1","TOMM20",0.650153905404989
"7585","HMGN1","SUB1",0.0627512314713306
"7586","HMGN1","CCT3",0.129503605197635
"7587","HMGN1","HNRNPC",0.448322905713515
"7588","HMGN1","PRAME",0.427140331048091
"7589","HMGN1","CENPF",0.932691311682315
"7590","HMGN1","SFPQ",0.580963103249246
"7591","HMGN1","NME1",0.615864190176153
"7592","HMGN1","ATP5F1D",0.842042254121364
"7593","HMGN1","HSPA5",0.173023291064161
"7594","HMGN1","PTGES3",0.706870719787423
"7595","HMGN1","NASP",0.0151335088880426
"7596","HMGN1","ATP5PF",0.978104996106921
"7597","HMGN1","LDHA",0.754631763981904
"7598","HMGN1","CCT8",0.732838451999346
"7599","HMGN1","CALR",0.621346782227572
"7600","HMGN1","GPX4",0.558022858677212
"7601","CLIC1","EEF1A1",0.239637382723461
"7602","CLIC1","FTL",0.584769078585458
"7603","CLIC1","NPM1",0.503032065308942
"7604","CLIC1","FTH1",0.696322325318392
"7605","CLIC1","YBX1",0.744719308377203
"7606","CLIC1","HBG2",0.819804824070479
"7607","CLIC1","RACK1",0.887346486233027
"7608","CLIC1","PTMA",0.403198167397799
"7609","CLIC1","TPT1",0.0255715379935037
"7610","CLIC1","HSP90AB1",0.860939393790649
"7611","CLIC1","HBZ",0.979207054859612
"7612","CLIC1","RANBP1",0.0621884872715432
"7613","CLIC1","GAPDH",0.00929064289620219
"7614","CLIC1","HIST1H4C",0.720311334352297
"7615","CLIC1","GSTP1",0.885685940390421
"7616","CLIC1","ACTB",0.751228877076072
"7617","CLIC1","TUBA1B",0.963022702299274
"7618","CLIC1","GP1BB",0.995566194953598
"7619","CLIC1","UQCRH",0.661148263299257
"7620","CLIC1","H3F3A",0.509299084877119
"7621","CLIC1","NCL",0.630684090029725
"7622","CLIC1","UBA52",0.130059787773633
"7623","CLIC1","NACA",0.499081897227554
"7624","CLIC1","HSPD1",0.861409721490442
"7625","CLIC1","HSP90AA1",0.00189633950420306
"7626","CLIC1","HIST1H1C",0.464023705901231
"7627","CLIC1","EEF1G",0.297784981109129
"7628","CLIC1","EEF1B2",0.85380850223978
"7629","CLIC1","EEF2",0.703850778923725
"7630","CLIC1","APOE",0.248942958831493
"7631","CLIC1","FAU",0.244736919741975
"7632","CLIC1","PRDX1",0.16302886278697
"7633","CLIC1","HMGB1",0.342885525391275
"7634","CLIC1","VIM",0.345797219445838
"7635","CLIC1","SET",0.150220273502222
"7636","CLIC1","H2AFZ",0.360037121836113
"7637","CLIC1","TUBB",0.835666306115488
"7638","CLIC1","RAN",0.827998241617021
"7639","CLIC1","HNRNPA2B1",0.680964958209634
"7640","CLIC1","CHCHD2",0.934310456879077
"7641","CLIC1","PPIA",0.434209724778107
"7642","CLIC1","OAZ1",0.257504367972217
"7643","CLIC1","ENO1",0.486972496530298
"7644","CLIC1","BTF3",0.420379941032345
"7645","CLIC1","HSPA8",0.807510790661802
"7646","CLIC1","ACTG1",0.134466934260885
"7647","CLIC1","MIF",0.656883006931194
"7648","CLIC1","TMSB4X",0.526732191602684
"7649","CLIC1","HNRNPA1",0.251900007285449
"7650","CLIC1","EIF1",0.510313023797838
"7651","CLIC1","HINT1",0.299840725853281
"7652","CLIC1","HMGA1",0.388951928199951
"7653","CLIC1","ANP32B",0.112444912853783
"7654","CLIC1","HSPE1",0.953113174584153
"7655","CLIC1","ATP5MC3",0.956300376183339
"7656","CLIC1","SERBP1",0.071922534372289
"7657","CLIC1","H3F3B",0.300276135840197
"7658","CLIC1","PABPC1",0.306760775131034
"7659","CLIC1","HNRNPU",0.199105878201081
"7660","CLIC1","HBG1",0.825170777619621
"7661","CLIC1","UBE2L3",0.887327340635428
"7662","CLIC1","PA2G4",0.240388579201655
"7663","CLIC1","NDUFS5",0.264613086598132
"7664","CLIC1","APOC1",0.410600008101857
"7665","CLIC1","EIF4A1",0.397658748215856
"7666","CLIC1","PFN1",0.209075930245606
"7667","CLIC1","SDF2L1",0.367842395256033
"7668","CLIC1","LDHB",0.196929739228922
"7669","CLIC1","HIST1H1E",0.10552918608526
"7670","CLIC1","TUBA1C",0.442323178804763
"7671","CLIC1","SLC25A3",0.6316520663307
"7672","CLIC1","CFL1",0.483579182471306
"7673","CLIC1","ATP5F1E",0.191484812795234
"7674","CLIC1","COX4I1",0.983264769704731
"7675","CLIC1","EIF5A",0.330474372465493
"7676","CLIC1","HMGN1",0.476557891225313
"7677","CLIC1","CLIC1",7.43482274839079e-09
"7678","CLIC1","STMN1",0.313750310893692
"7679","CLIC1","CCT5",0.771615661532524
"7680","CLIC1","NDUFC2",0.818868883023224
"7681","CLIC1","HSP90B1",0.60262967103679
"7682","CLIC1","UBE2S",0.584511136049571
"7683","CLIC1","ATP5F1B",0.103804776546743
"7684","CLIC1","TOMM20",0.787147344687217
"7685","CLIC1","SUB1",0.868387591710695
"7686","CLIC1","CCT3",0.651547940328157
"7687","CLIC1","HNRNPC",0.0770917046063855
"7688","CLIC1","PRAME",0.651048697898994
"7689","CLIC1","CENPF",0.134642398454042
"7690","CLIC1","SFPQ",0.887490243358147
"7691","CLIC1","NME1",0.111594224108817
"7692","CLIC1","ATP5F1D",0.726975760885214
"7693","CLIC1","HSPA5",0.667072662250305
"7694","CLIC1","PTGES3",0.540032443169198
"7695","CLIC1","NASP",0.720475929302473
"7696","CLIC1","ATP5PF",0.0565236296283738
"7697","CLIC1","LDHA",0.581223025378442
"7698","CLIC1","CCT8",0.0468147411708498
"7699","CLIC1","CALR",0.185862634370808
"7700","CLIC1","GPX4",0.793455889179433
"7701","STMN1","EEF1A1",0.00900123229435473
"7702","STMN1","FTL",0.0309296696379644
"7703","STMN1","NPM1",0.0117765198067591
"7704","STMN1","FTH1",0.141680996885945
"7705","STMN1","YBX1",0.491331125958391
"7706","STMN1","HBG2",0.0938257226355657
"7707","STMN1","RACK1",0.0040523192622811
"7708","STMN1","PTMA",0.0245532704295787
"7709","STMN1","TPT1",0.0605171368504626
"7710","STMN1","HSP90AB1",0.0217242746862469
"7711","STMN1","HBZ",0.171536203365991
"7712","STMN1","RANBP1",0.382658603866215
"7713","STMN1","GAPDH",0.0602200583390043
"7714","STMN1","HIST1H4C",0.755473030012107
"7715","STMN1","GSTP1",0.228139331831006
"7716","STMN1","ACTB",0.593855316893751
"7717","STMN1","TUBA1B",1.13435259118637e-12
"7718","STMN1","GP1BB",0.0847703001299185
"7719","STMN1","UQCRH",0.211659227504375
"7720","STMN1","H3F3A",0.0791613588474874
"7721","STMN1","NCL",0.162183873134643
"7722","STMN1","UBA52",0.062962246621828
"7723","STMN1","NACA",0.517331934733627
"7724","STMN1","HSPD1",0.873604014612382
"7725","STMN1","HSP90AA1",0.0476635156574536
"7726","STMN1","HIST1H1C",1.38915086427655e-07
"7727","STMN1","EEF1G",0.137764650343828
"7728","STMN1","EEF1B2",0.259315316356612
"7729","STMN1","EEF2",0.461904433626498
"7730","STMN1","APOE",0.136932128959355
"7731","STMN1","FAU",0.421379941883492
"7732","STMN1","PRDX1",0.99192446299041
"7733","STMN1","HMGB1",0.306126648811196
"7734","STMN1","VIM",0.810034357669867
"7735","STMN1","SET",0.277518858263578
"7736","STMN1","H2AFZ",0.236614359873829
"7737","STMN1","TUBB",5.10431506201858e-08
"7738","STMN1","RAN",0.807057118523349
"7739","STMN1","HNRNPA2B1",0.0770173643345749
"7740","STMN1","CHCHD2",0.953323867325511
"7741","STMN1","PPIA",0.266667552505874
